uid,name,facility,classification,district,sub_district,fax,tel,cel,email,manager,area_type,ownership,postal_area,postal_address,street_address,Location 1,overall_performance,vital_measures,extreme_measures,essential_measures,developmental_measures,facilities_and_infrastructure,clinical_support_services,patient_safety-clinical_governance-clinical_care,operational_management,patients_rights,public_health,leadership_and_corporate_governance,infection_prevention_and_control,improve_patient_safety_and_security,waiting_times,positive_and_caring_attitudes,cleanliness,availability_of_medicines_and_supplies,accommodation-consulting_room-clinic,accommodation-procedure_room-total,accommodation-consulting-room-outpatient-department,accommodation-consulting_room-accident_and_emergency_department,accommodation-medicine_room-number_of,staff-nursing_staff-professional_nurse-vacant,staff-Nursing_Staff-Professional_Nurse-part_time,staff-Nursing_Staff-Professional_Nurse-full_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-vacant,staff-Nursing_Staff-Enrolled_Nurse_Assistant-part_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-full_time,staff-Clinical_staff-Other-vacant,staff-Clinical_staff-Other-part_time,staff-Clinical_staff-Other-full_time,staff-Nursing_Staff-Enrolled_Nurs-vacant,staff-Nursing_Staff-Enrolled_Nurs-part_time,staff-Nursing_Staff-Enrolled_Nurs-full_time,staff-Nursing_Staff-Enrolled_Nurse-vacant,staff-Nursing_Staff-Enrolled_Nurse-part_time,staff-Nursing_Staff-Enrolled_Nurse-full_time,staff-Nursing_Staff-Advanced_Midwives-vacant,staff-Nursing_Staff-Advanced_Midwives-part_time,staff-Nursing_Staff-Advanced_Midwives-full_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-vacant,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-part_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-full_time,staff-Clinical_staff-Pharmacists-vacant,staff-Clinical_staff-Pharmacists-part_time,staff-Clinical_staff-Pharmacists-full_time,staff-Clinical_staff-Allied_Health_Professionals-vacant,staff-Clinical_staff-Allied_Health_Professionals-part_time,staff-Clinical_staff-Allied_Health_Professionals-full_time,staff-Doctors-Medical_Practitioners-vacant,staff-Doctors-Medical_Practitioners-part_time,staff-Doctors-Medical_Practitioners-full_time,staff-Administrative_staff-Information_management-vacant,staff-Administrative_staff-Information_management-part_time,staff-Administrative_staff-Information_management-full_time,staff-Doctors-External_Visiting_Medical_Practitioners-vacant,staff-Doctors-External_Visiting_Medical_Practitioners-part_time,staff-Doctors-External_Visiting_Medical_Practitioners-full_time,staff-Administrative_staff-Human_Resource-vacant,staff-Administrative_staff-Human_Resource-part_time,staff-Administrative_staff-Human_Resource-full_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-vacant,staff-Nursing_Staff-Clinical_Nurse_Practitioners-part_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-full_time,staff-Doctors-Medical_Specialists-vacant,staff-Doctors-Medical_Specialists-part_time,staff-Doctors-Medical_Specialists-full_time,staff-Doctors-Medical_Practitioner_Interns-vacant,staff-Doctors-Medical_Practitioner_Interns-part_time,staff-Doctors-Medical_Practitioner_Interns-full_time,staff-Clinical_staff-Dental-vacant,staff-Clinical_staff-Dental-part_time,staff-Clinical_staff-Dental-full_time,staff-Doctors-Registrars-vacant,staff-Doctors-Registrars-part_time,staff-Doctors-Registrars-full_time,staff-Doctors-External_Visiting_Medical_Specialists-vacant,staff-Doctors-External_Visiting_Medical_Specialists-part_time,staff-Doctors-External_Visiting_Medical_Specialists-full_time,staff-Staffing-Management_staff-vacant,staff-Staffing-Management_staff-part_time,staff-Staffing-Management_staff-full_time,staff-Administrative_staff-General_Admin_/_Support-vacant,staff-Administrative_staff-General_Admin_/_Support-part_time,staff-Administrative_staff-General_Admin_/_Support-full_time,staff-Administrative_staff-Financial-vacant,staff-Administrative_staff-Financial-part_time,staff-Administrative_staff-Financial-full_time,staff-Total_Staff_Compliment-vacant,staff-Total_Staff_Compliment-part_time,staff-Total_Staff_Compliment-full_time,staff-Vacant-vacant,staff-Vacant-part_time,staff-Vacant-full_time,pharmacy_and_dispensary-hours_per_day,clinics-hours_per_day,pharmacy_and_dispensary-days_per_week,in_patients-hours_per_day,clinics-days_per_week,in_patients-days_per_week,emergency_unit-hours_per_day,emergency_unit-days_per_week,out_patients-hours_per_day,out_patients-days_per_week,governance-Strategic_management,governance-Communications_and_public_relations,governance-Staff_welfare_and_employee_wellness,governance-Human_resource_management_and_development,governance-Leadership_and_Corporate_Governance,governance-Operational_Management,governance-Oversight_and_accountability,governance-Financial_management,governance-Risk_management,governance-Supply_chain_and_asset_Management,governance-Quality_Improvement,governance-Effective_leadership
fs_tshwaraganang_(hertzogville)_clinic_2013_06_08,Tshwaraganang (Hertzogville) Clinic,Tshwaraganang (Hertzogville) Clinic,CLINIC,Lejweleputswa District Municipality,Tokologo Local Municipality,0534219708,0534219622,0718595708,,a.de villiers,RURAL,Facility Owner - Government - Prov,hertzogville,box 327,malebogo street,"Free State Province
(-28.12308, 25.49985)",65,60, N/A,67, N/A,50,66,66,100,70,94,67,58,59,62,81,60,84,4,0,,,,3,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,100,0,100,100,,100,,,,,,
fs_tumahole_clinic_2013_06_08,Tumahole Clinic,Tumahole Clinic,CLINIC,Fezile Dabi District Municipality,Ngwathe Local Municipality,0568198070,0568198970,,,p.lepine,RURAL,Facility Owner - Government - Prov,jumahole,,9811 brown jumahole,"Free State Province
(-26.916282, 27.467778)",41,42, N/A,40, N/A,41,26,50,71,40,0,50,51,31,36,75,44,30,8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,100,0,50,50,50,,,,,,,
fs_tweefontein_clinic_2013_06_08,Tweefontein Clinic,Tweefontein Clinic,CLINIC,Mangaung Metropolitan Municipality,Thaba N'chu Health sub-District,,,0832660439,,Florence Sehume,RURAL,Facility Owner - Government - Prov,Selosesha,"Private Bag X707,Selosesha",Tweefontein,"Free State Province
(-29.37017, 26.92562)",56,50, N/A,58, N/A,32,79,58,60,58,78,0,61,42,64,46,44,93,1,,,,,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,,50,0,60,,,,,,
fs_tweespruit_clinic_2013_06_08,Tweespruit Clinic,Tweespruit Clinic,CLINIC,Thabo Mofutsanyane District Municipality,Mantsopa Local Municipality,0519630111,0519630111,,,C.H. Neethling,RURAL,Facility Owner - Government - Prov,Tweespruit,P.O. Box 76,Pepper Street 8,"Free State Province
(-29.185178, 27.029634)",59,75, N/A,53, N/A,63,61,77,50,34,80,0,84,53,31,50,67,56,2,0,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,,,0,0,50,,,,,,
fs_universitas_(c)_hospital_2013_03_26,Universitas (C) Hospital,Universitas (C) Hospital,CENTRAL HOSPITAL,Mangaung Metropolitan Municipality,Bloemfontein Health sub-District,051 405 3685,051-405 3557,082 378 3085,musapem@fshealth.gov.za,REV M..M MUSAPELO,URBAN,Facility Owner - Government - Prov,9301,PRIVATE BAG X 20660,LOGEMAN STREET,"Free State Province
(-29.116587, 26.183746)",92,95, N/A,90, N/A,85,97,97,96,83,76,86,94,94,79,92,73,95,,,110,6,,32,0,261,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,23,0,94,1,0,17,15,0,93,0,7,0,2,0,6,0,0,0,4,0,28,51,0,569,0,38,0,0,0,0,0,0,0,19,35,0,214,0,0,145,0,1,152,0,319,7,0,35,,,,,,,8,,,24,,7,24,7,8,5,100,100,100,90,,96,,100,0,,,
fs_vaal_rock_clinic_2013_06_08,Vaal Rock Clinic,Vaal Rock Clinic,CLINIC,Lejweleputswa District Municipality,Masilonyana Local Municipality,,051 8212 024,074 3448 681,,Julian Nandipha Makomo,RURAL,Facility Owner - Government - Prov,Brandfort,,1558 Segalo Street,"Free State Province
(-28.68152, 26.46135)",33,34, N/A,33, N/A,31,45,30,29,29,40,0,30,28,21,53,27,50,0,0,,,,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
fs_vanstadensrus_clinic_2013_06_08,Vanstadensrus Clinic,Vanstadensrus Clinic,CLINIC,Xhariep District Municipality,Naledi Local Municipality,0515841118,0515841118,0718595944/071859525,,Sir M.J. Ingram,RURAL,Facility Owner - Other,Van Stadensnis,P.O.Box 18,Haupt Street,"Free State Province
(-29.9852, 27.0136)",59,49, N/A,62, N/A,63,51,49,86,71,33,67,54,53,80,81,58,54,2,0,,,,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,50,,,,,,,,
fs_villiers_clinic_2013_06_08,Villiers Clinic,Villiers Clinic,CLINIC,Fezile Dabi District Municipality,Mafube Local Municipality,0588210390,058 8210390,0845025885,,B.TSHABALALA,URBAN,Facility Owner - Government - Local,villiers,MMET STR LERSVILLIERS,24 ERMMET STR LILLERS,"Free State Province
(-27.028574, 28.59694)",37,41, N/A,36, N/A,41,31,40,29,40,33,0,57,27,20,50,58,28,1,0,,,,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
fs_virginia_clinic_2013_06_08,Virginia Clinic,Virginia Clinic,CLINIC,Lejweleputswa District Municipality,Matjhabeng Local Municipality,,057-2127078,0718595876,,c.h. Bloly,URBAN,Facility Owner - Government - Local,,p.o box. 15 welkom,6 union street virginia,"Free State Province
(-28.10762, 26.86413)",48,43, N/A,50, N/A,16,65,43,88,60,43,67,46,38,53,74,14,75,4,0,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,100,,,,,,,,
fs_vrede_clinic_2013_06_08,Vrede Clinic,Vrede Clinic,CLINIC,Thabo Mofutsanyane District Municipality,Phumelela Local Municipality,,05891333197,,,C.N MSIBI,RURAL,Facility Owner - Government - Local,VREDE,PRIVATE BAG 6 VREDE,KUN\HN SRT 75 VREDE,"Free State Province
(-27.434361, 29.155285)",55,48, N/A,58, N/A,50,64,47,71,57,97,67,57,47,43,63,62,75,3,0,,,,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,0,50,,,,,,,,
fs_welkom_clinic_2013_06_08,Welkom Clinic,Welkom Clinic,CLINIC,Lejweleputswa District Municipality,Matjhabeng Local Municipality,057-3576182,057-3575432,0718595768,,p. Rampai,URBAN,Facility Owner - Government - Local,doorn,p.o. Box 15,4 arrat road,"Free State Province
(-27.98545, 26.7414)",42,36, N/A,45, N/A,28,55,42,12,54,33,33,36,39,57,48,5,71,10,0,,,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,0,100,50,0,,,,,,,,
fs_westdene_clinic_2013_06_08,Westdene Clinic,Westdene Clinic,CLINIC,Mangaung Metropolitan Municipality,Bloemfontein Health sub-District,0514058170,0514058170,,,N.J.Kheleli,URBAN,Facility Owner - Government - Local,Westedene,,Haarburg Cresent,"Free State Province
(-29.10278, 26.20763)",52,60, N/A,48, N/A,60,53,49,88,39,83,0,71,41,33,50,58,60,3,0,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,100,50,0,,,,,,,
fs_winburg_clinic_2013_06_08,Winburg Clinic,Winburg Clinic,CHC,Lejweleputswa District Municipality,Masilonyana Local Municipality,,,0730883551,,s.coetsee,RURAL,Facility Owner - Government - Prov,Welkom,P.O. Box 15,"Boibotong Location, Makeleketi, Winburg","Free State Province
(-28.52991, 26.99409)",49,56, N/A,47, N/A,44,63,51,62,42,3,0,52,43,33,66,44,66,5,0,,,,0,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,,0,100,0,,,,,,,
fs_winburg_hospital_2013_03_26,Winburg Hospital,Winburg Hospital,DISTRICT HOSPITAL,Lejweleputswa District Municipality,Masilonyana Local Municipality,0518810309,0518810046,,,MR D.N NKALA,RURAL,Facility Owner - Government - Prov,WINBURG,PRIVATE BAG X2 WINBURG,NOORDLAAN STEERT WINBURG,"Free State Province
(-28.5098, 27.00802)",58,62, N/A,56, N/A,64,60,50,64,57,65,71,49,58,46,72,70,66,,,0,0,,6,0,6,6,0,4,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,21,1,0,0,,,,,,,8,,,24,,7,24,7,8,5,100,0,,,,,,0,0,,,
fs_winnie_mandela_(botshabelo)_clinic_2013_06_08,Winnie Mandela (Botshabelo) Clinic,Winnie Mandela (Botshabelo) Clinic,CLINIC,Mangaung Metropolitan Municipality,Botshabelo Health sub-District,,0515330306,,,M.E. Setilo,RURAL,Facility Owner - Government - Local,Botshabelo,"Private bag x527, Botshabelo,9781","2295 J Section, Botshabelo","Free State Province
(-29.21828, 26.70333)",63,54, N/A,67, N/A,44,71,62,100,70,87,50,61,55,67,87,36,81,6,0,,,,0,0,7,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,,,,,,,24,24,7,24,7,,,,,,0,100,100,100,50,100,,,,,,
fs_winnie_mandela_(rouxville)_clinic_2013_06_08,Winnie Mandela (Rouxville) Clinic,Winnie Mandela (Rouxville) Clinic,CLINIC,Xhariep District Municipality,Mohokare Local Municipality,,051-6630122,,MCKAYFM@FSHEALTH.GOV.ZA,E.RAPUNDUNGWANE,RURAL,Facility Owner - Government - Local,ROUXVILLE,,57 PUSHODI ROAD,"Free State Province
(-30.407733, 26.830899)",55,54, N/A,56, N/A,28,61,60,57,66,90,67,64,49,43,88,23,59,5,0,,,,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,50,,,,,,,,
fs_zamani_clinic_2013_06_08,Zamani Clinic,Zamani Clinic,CLINIC,Thabo Mofutsanyane District Municipality,Phumelela Local Municipality,,058-9240407,0732577059,,M. Mufakeng,RURAL,Facility Owner - Government - Prov,zamani,707 zamani,zamani no 707,"Free State Province
(-27.66872, 29.56125)",63,58, N/A,65, N/A,56,78,57,86,68,0,50,67,52,73,69,64,78,2,0,,,,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,0,1,0,1,1,0,0,0,0,0,1,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,6,1,0,0,1,0,6,,,,,,,8,8,5,,,,,,,,50,,0,100,50,,,,,,,
fs_zamdela_chc_2013_06_08,Zamdela CHC,Zamdela CHC,CHC,Fezile Dabi District Municipality,Metsimaholo Local Municipality,0169741114,0169741110,0760441768,,O.O. Letsholo,URBAN,,"Sasolburg,","P.O. Box 1, Sasolburg",,"Free State Province
(-26.842064, 27.846088)",75,71, N/A,76, N/A,56,77,66,88,80,63,,77,64,67,92,91,88,,,,,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,24,8,,,5,,,,,,,,,,,,,,,,,
gp_17_esselen_street_clinic_2013_06_01,17 Esselen Street Clinic,17 Esselen Street Clinic,CLINIC,City of Johannesburg Metropolitan,Johannesburg F Health sub-District,011-725-2579,011-725-6711/2,076-678-7761,,Onica Legote,URBAN,Facility Owner - Government - Prov,Hillbrow,17 Esselen Street,17 Esselen Street,"Gauteng Province
(-26.190896, 28.044939)",44,48, N/A,43, N/A,34,36,44,62,63,67,50,35,42,43,52,70,54,16,0,,,,7,0,4,0,0,3,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,10,0,2,0,0,0,,,,,,,,8,5,,5,,,,,,50,,100,50,50,,,,,,,
gp_4th_avenue_clinic_2013_06_01,4th Avenue Clinic,4th Avenue Clinic,CLINIC,City of Johannesburg Metropolitan,Johannesburg E Health sub-District,011-882-8930,011-882-8930,073-454-8930,Matilda.Makwena@Joburg.org.za,Mrs Makwena,RURAL,Facility Owner - Government - Local,Alexandra,,4th Avenue and Hofmeyer Street,"Gauteng Province
(-26.1051, 28.09007)",57,59, N/A,57, N/A,35,37,71,86,89,14,50,48,52,67,100,80,50,5,0,,,,1,4,0,0,1,0,0,4,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,4,,,,,,,8,8,5,,,,,,,,50,,100,50,50,,,,,,,
gp_80_albert_street_clinic_2013_06_01,80 Albert Street Clinic,80 Albert Street Clinic,CLINIC,City of Johannesburg Metropolitan,Johannesburg F Health sub-District,011-334-6709,011-334-6009/0538,083-287-0788,,Nobomi Bomsi,URBAN,Facility Owner - Government - Local,Marshalltown,Albert and Delvers Street,80 Albert Clinic,"Gauteng Province
(-26.208026, 28.049984)",50,44, N/A,53, N/A,33,46,43,86,73,77,100,32,47,53,93,70,56,10,0,,,,2,0,3,1,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,6,2,5,0,0,0,,,,,,,,8,5,,7,,,,,,100,,100,50,100,,,,,,,
gp_adelaide_tambo_clinic_2013_06_01,Adelaide Tambo Clinic,Adelaide Tambo Clinic,CLINIC,City of Tshwane Metropolitan Municipality,Tshwane 2 Health sub-District,,,082 458 1023,,Sr MONARENG,RURAL,Facility Owner - Government - Local,PYRAMID,"STAND 30, FANIE VAN RENSBURG STREET","STAND 30, FANIE VAN RENSBURG STREET, PYRAMID","Gauteng Province
(-25.58195, 28.23326)",84,81, N/A,85, N/A,83,91,79,57,92,67,67,88,82,100,79,77,80,6,0,,,,0,0,8,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,7,0,0,0,,,,,,,8,,,,,,,,,,50,100,0,100,,,,,,,,
gp_albertina_sisulu_clinic_2013_06_01,Albertina Sisulu Clinic,Albertina Sisulu Clinic,CLINIC,Sedibeng District Municipality,Emfuleni Local Municipality,,016-595-1093,076-472-9737,,Sipho Mbobo,RURAL,Facility Owner - Government - Local,Vanderbijlpark,14863 Zone 11 Sebokeng,14863 Zone 11 Sebokeng,"Gauteng Province
(-26.57697, 27.84864)",57,64, N/A,54, N/A,48,59,68,67,52,0,100,63,51,64,58,27,69,6,0,,,,1,0,4,1,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,,,,,,,8,8,5,,,,,,,,100,100,,50,100,,,,,,,
gp_alberton_north_clinic_2013_06_01,Alberton North Clinic,Alberton North Clinic,CLINIC,Ekurhuleni Metropolitan Municipality,Ekurhuleni South 1 Health sub-District,,011-999-2263/2393,082-312-3560,Martha.Dube@ekurhuleni.gov.za,Martha Dube,URBAN,Facility Owner - Government - Local,,Some As Above,"Cnr 2nd Avenue and Hendrick Potgieter,Alberton North","Gauteng Province
(-26.259778, 28.128664)",59,52, N/A,63, N/A,62,55,41,100,80,33,100,47,48,87,88,62,79,11,0,,,,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,,,,,,,8,8,7,,,,,,,,100,,100,100,100,100,,,,,,
gp_alexandra_8th_avenue_clinic_2013_06_01,Alexandra 8th Avenue Clinic,Alexandra 8th Avenue Clinic,CLINIC,City of Johannesburg Metropolitan,Johannesburg E Health sub-District,011-443-8211,011-443-8211,083-287-1099,,S.M.Mothado,RURAL,Facility Owner - Government - Local,Alexandra,,Corner Rooseveldt and 8th Avenue,"Gauteng Province
(-26.109772, 28.096131)",66,68, N/A,65, N/A,40,47,77,88,93,94,100,53,68,87,91,70,55,8,,,,,4,0,4,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,8,,,,,,,,,100,100,100,50,100,,,,,,,
gp_alexandra_chc_2013_06_01,Alexandra CHC,Alexandra CHC,CHC,City of Johannesburg Metropolitan,Johannesburg E Health sub-District,011-440-1665,011-440-1231,082-496-1380,labanem@alexclinic.org.za,Mr.Labane Malulekie,URBAN,Facility Owner - Other,Bergvlei,P.O.Box 175 Bergvlei,"33 Arkwright Avenue,Wynberg","Gauteng Province
(-26.116169, 28.090625)",59,63, N/A,57, N/A,45,64,73,56,50,22,0,60,59,33,69,42,73,,,28,4,,7,1,16,0,0,14,0,0,16,0,0,12,0,0,0,0,0,2,0,0,0,0,1,5,0,1,5,3,1,1,0,0,2,0,1,0,0,0,1,3,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,11,1,0,23,0,0,2,,,,,,,8,24,,24,7,7,24,7,,,,,0,,0,,,,,,,
gp_alexandra_east_bank_clinic_2013_06_01,Alexandra East Bank Clinic,Alexandra East Bank Clinic,CLINIC,City of Johannesburg Metropolitan,Johannesburg E Health sub-District,011-882-0905,011-882-0905,083-287-1333,wendyt@joburg.org.za,Wendy Twalo,URBAN,Facility Owner - Government - Local,Bramley,P.O.Box 39101,1119 Corner Springbok and Creset Impala Road,"Gauteng Province
(-26.106843, 28.11028)",68,66, N/A,69, N/A,55,53,74,86,81,92,50,74,61,79,82,78,62,4,0,,,,0,1,4,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,8,5,,5,,,,,,50,,0,100,50,,,,,,,
gp_alra_park_clinic_2013_06_01,Alra Park Clinic,Alra Park Clinic,CLINIC,Ekurhuleni Metropolitan Municipality,Ekurhuleni East 2 Health sub-District,,011-999-9073,,Petersen.Darryl@ekurhuleni.gov.za,Jenny Enslin,URBAN,Facility Owner - Government - Local,Alra Park,P.O.Box 23 Nigel,3 Peach Avenue Alra Park,"Gauteng Province
(-26.432645, 28.508218)",74,67, N/A,78, N/A,67,70,70,100,93,40,0,56,74,71,98,80,93,,,,,,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,,100,100,0,100,,,,,,
gp_andries_raditsela_clinic_2013_06_01,Andries Raditsela Clinic,Andries Raditsela Clinic,CLINIC,Ekurhuleni Metropolitan Municipality,Ekurhuleni East 2 Health sub-District,,011-368-8003,073-051-4242,admin.andries@vodamail.co.za,Peggy Mbazo,URBAN,Facility Owner - Government - Prov,Langaville,1718 Phooko Drive Ext3 Langaville,1718 Phooko Drive Ext3 Langaville,"Gauteng Province
(-26.33434, 28.38866)",72,75, N/A,71, N/A,74,71,76,71,69,52,67,79,66,58,89,56,81,8,,,,,0,1,2,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,0,0,0,,,,,,,,8,5,,5,,,,,,50,100,100,0,,,,,,,,
