GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,FMLE,Female,,,,,,,,10.3 [5.5-16.4],10.33120,5.46000,16.42100,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,ZAF,South Africa,,BTSX,Both sexes,,,,,,,,28.7 [20.1-37.1],28.66760,20.13510,37.08560,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,,,,ZAF,South Africa,,FMLE,Female,,,,,,,,10.3 [5.1-17.8],10.34020,5.12000,17.75200,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,,,,ZAF,South Africa,,MLE,Male,,,,,,,,43.2 [30.8-53.8],43.15660,30.76420,53.79350,,,
SA_0000001770,Regular reports from national monitoring systems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2362,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
SA_0000001760,15-19 years old total alcohol consumption in litres of pure alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,BTSX,Both sexes,,,,,,,,11.5 [7.8-15.5],11.50000,7.80000,15.50000,,,
SA_0000001760,15-19 years old total alcohol consumption in litres of pure alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,MLE,Male,,,,,,,,17.2 [10.1-24.3],17.20000,10.10000,24.30000,,,
SA_0000001760,15-19 years old total alcohol consumption in litres of pure alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,FMLE,Female,,,,,,,,5.9 [3.3-8.7],5.90000,3.30000,8.70000,,,
MH_25,Stand-alone policy or plan for mental health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2950,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,WB_UMI,Upper-middle-income,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,No,,,,,,
E26_direct_ad_fines,"Law requires fines for violations of direct advertising bans, 2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E27_indirect_ad_fines,"Law requires fines for violations of indirect advertising bans,2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,No,,,,,,
E26_direct_ad_fines,"Law requires fines for violations of direct advertising bans, 2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E27_indirect_ad_fines,"Law requires fines for violations of indirect advertising bans,2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,No,,,,,,
E26_direct_ad_fines,"Law requires fines for violations of direct advertising bans, 2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E27_indirect_ad_fines,"Law requires fines for violations of indirect advertising bans,2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,No,,,,,,
E26_direct_ad_fines,"Law requires fines for violations of direct advertising bans, 2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E27_indirect_ad_fines,"Law requires fines for violations of indirect advertising bans,2015",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Yes,,,,,,
E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E13_compliance,Compliance of ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZAF,South Africa,,,,,,,,,,,Not available,,,,,,Data not reported/not available
